id,hospital_id,name,address,branch
148,146010013,衛生福利部臺東醫院,臺東縣臺東市五權街1號,0
149,146020537,衛生福利部臺東醫院成功分院,臺東縣成功鎮中山東路32號,0
150,1501010010,博仁綜合醫院,臺北市松山區光復北路66、68號,0
151,1501010029,培靈醫院,臺北市松山區八德路4段355號,0
152,1501021193,秀傳醫院,,0
153,1501021219,秀傳醫院,臺北市大安區光復南路116巷1、3、5號1至4樓及地下1樓,0
154,1501100037,協和婦女醫院,臺北市中山區松江路85巷5號93巷6號93巷6號2樓,0
155,1501101141,泰安醫院,臺北市中山區民權東路2段92巷2－1號（地下1樓至地上6樓）,0
156,1501170039,仁康醫院,,0
157,1501190031,西園醫院,,0
158,1501201020,景美醫院,臺北市文山區羅斯福路6段280號及文山區育英街18巷2號1樓,0
159,1502020065,正大醫院,高雄市鼓山區鼓山三路128－9號,0
160,1502031095,馨蕙馨醫院,高雄市左營區明誠二路五四一號,0
161,1502031102,柏仁醫院,高雄市左營區博愛二路三五0號（一樓至三樓）,0
162,1502040021,健仁醫院,高雄市楠梓區中陽里楠陽路136號,0
163,1502040076,顏威裕醫院,高雄市楠梓區秀昌里後昌路826號,0
164,1502041108,長春醫院,高雄市楠梓區右昌街331號1－5樓,0
165,1502041117,右昌聯合醫院,高雄市楠梓區軍校路930號Ｂ1至9樓,0
166,1502050045,德謙醫院,高雄市三民區九如二路18號,0
167,1502050152,南山醫院,高雄市三民區建東里建國三路151號,0
168,1502050170,祐生醫院,高雄市三民區鳳北里建國三路60號,0
169,1502050241,民族醫院,,0
170,1502050296,文雄醫院,高雄市三民區察哈爾二街132號地下1層地上1至5層,0
171,1502051337,謝外科醫院,高雄市三民區河北一路330號,0
172,1502051364,全民醫院,,0
173,1502051426,四季台安醫院,高雄市三民區聯興路157號，聯興路145巷1號1－3樓,0
174,1502060014,蕭志文醫院,高雄市新興區七賢一路102號,0
175,1502060041,靜和醫院,高雄市新興區民族二路178號,0
176,1502060112,原祿骨科醫院,高雄市新興區中正三路52號,0
177,1502060149,惠仁醫院,高雄市新興區中山一路67．69號之2,0
178,1502061208,新華醫院,高雄市新興區七賢二路97號地下1層，地上1至4層,0
179,1502070029,重仁骨科醫院,,0
180,1502070118,健新醫院,高雄市前金區七賢二路295號,0
181,1502081175,邱外科醫院,高雄市苓雅區成功一路137號1－6樓,0
182,1502090138,二聖醫院,,0
183,1502090209,吳昆哲婦產小兒科醫院,高雄市前鎮區興東里民權二路430號,0
184,1502091297,佳欣婦幼醫院,,0
185,1502110064,安泰醫院,高雄市小港區學府路111號,0
186,1502111089,戴銘浚婦兒醫院,高雄市小港區宏平路661號1至7樓,0
187,1502111098,臨海醫院,,0
188,1503010018,惠盛醫院,臺中市豐原區中正路268號,0
189,1503010027,杏豐醫院,臺中市豐原區三民路106號,0
190,1503010036,漢忠醫院,臺中市豐原區中正路218號、212巷1－1號,0
191,1503030010,順安醫院,臺中市大甲區光明路6號,0
192,1503030047,美德醫院,臺中市大甲區幸福里長安路20號,0
193,1503150017,林新醫療社團法人烏日林新醫院,,0
194,1503190020,長安醫院,臺中市太平區永平路1段9號,0
195,1503190039,新太平澄清醫院,臺中市太平區中興路100號,0
196,1503200012,霧峰澄清醫院,臺中市大里區成功路55號,0
197,1503250012,宏恩醫院龍安分院,臺中市南區德富路145巷2號,0
198,1503260018,臺安醫院雙十分院,臺中市北區雙十路二段29號,0
199,1503290016,澄清復健醫院,臺中市北屯區太原路3段1142號,0
200,1503290025,茂盛醫院,臺中市北屯區昌平路一段30－6號（1樓至4樓）,0
201,1505290023,吉安醫院,,0
202,1505310011,璟馨婦幼醫院,臺南市永康區東橋里東橋七路198號,0
203,1505340019,大安婦幼醫院,臺南市中西區金華路三段167號1、2、3、4樓,0
204,1505350015,陳澤彥婦產科醫院,臺南市北區中華北路二段101號1、2、3樓,0
205,1507010014,新高鳳醫院,高雄市鳳山區光遠路360號1－7樓,0
206,1507290012,生安婦產小兒科醫院,高雄市鼓山區美術東二路177號Ｂ2－11Ｆ,0
207,1507300013,博正醫院,,0
208,1507300022,博愛蕙馨醫院,高雄市左營區博愛二路20號1－7樓,0
209,1507300040,博正國際醫院,,0
210,1507300059,維馨乳房外科醫院,高雄市左營區立信路246號,0
211,1507300068,鈞安婦幼聯合醫院,高雄市左營區華夏路609號地下1層至地上6層,0
212,1507310019,金安心醫院,高雄市楠梓區加昌路606號1－4樓,0
213,1507320015,新高醫院,高雄市三民區莊敬路288號1-9樓,0
214,1507330011,七賢脊椎外科醫院,高雄市新興區七賢一路420號Ｂ1－8樓,0
215,1507340017,中正脊椎骨科醫院,高雄市前金區中正四路99號1樓及100號地下1樓，地上13樓,0
216,1507340026,上琳醫院,高雄市前金區自強一路67號B1-7樓,0
217,1507340044,活力得中山脊椎外科醫院,高雄市前金區青年二路6號1－3樓,0
218,1507360019,瑞祥醫院,高雄市前鎮區班超路92號1－7樓,0
219,1507360028,新正薪醫院,高雄市前鎮區一心一路233號1－4樓,0
220,1511010068,新昆明醫院,基隆市中正區中正路30號,0
221,1511060022,南光神經精神科醫院,基隆市安樂區基金一路91號,0
222,1511060040,暘基醫院,基隆市安樂區基金一路129巷8號地下1、地下2及1至5樓,0
223,1512011185,南門綜合醫院,新竹市東區林森路20號,0
224,1512040051,新中興醫院,新竹市興南街43號,0
225,1517011103,第一醫院,臺中市中區民族路一八四號,0
226,1517011112,澄清綜合醫院,臺中市中區平等街139號,0
227,1517020040,台新醫院,臺中市東區東信里振興路439－3號及441號,0
228,1517021074,臺安醫院,臺中市東區進化路203號,0
229,1517030055,林森醫院,臺中市西區三民里三民路一段152－1號,0
230,1517040015,宏恩醫院,臺中市南區和平里復興路二段38－13號,0
231,1517050084,新亞東婦產科醫院,臺中市北區中清路1段403號、407號1樓,0
232,1517051107,勝美醫院,臺中市北區平等里五權路480．482號,0
233,1517051125,臺安醫院雙十分院,,0
234,1517061032,澄清綜合醫院中港分院,臺中市西屯區臺灣大道4段966號,0
235,1517070031,友仁醫院,臺中市南屯區五權西路2段197號,0
236,1517080019,聯安醫院,臺中市北屯區東光里東山路一段37號,0
237,1517080091,全民醫院,臺中市北屯區中清路二段516號,0
238,1517081141,博愛外科醫院,臺中市北屯區文心路3段431號,0
239,1521030081,洪外科醫院,臺南市中西區民生路2段60號,0
240,1521031104,郭綜合醫院,臺南市民生路二段18．20．22．23．24．25．27號,0
241,1521040050,志誠醫院,臺南市北區公園路315之1號,0
242,1521041137,開元寺慈愛醫院,臺南市北區北園街89－1號,0
243,1521050010,永川醫院,臺南市中區觀音里成功路169號,0
244,1521051160,永和醫院,臺南市中區福安里府前路一段304巷2號,0
245,1521051179,仁村醫院,臺南市中區仙草里西門路一段486號，488號、府緯街63號,0
246,1522011080,建興醫院,嘉義市東區內安里中山路148號,0
247,1522011115,陽明醫院,嘉義市東區吳鳳北路252號,0
248,1522021175,盧亞人醫院,嘉義市西區北杏里民權路406號,0
249,1522021237,世華醫院,嘉義市西區仁愛路365號,0
250,1522021264,安心醫院,嘉義市西區新民路88號,0
251,1522021273,祥太醫院,,0
252,1531010082,板新醫院,新北市板橋區中正路189號,0
253,1531010108,蕭中正醫院,新北市板橋區南雅南路1段15－1，17，19號,0
254,1531010279,板橋中興醫院,新北市板橋區忠孝路15號,0
255,1531011310,板橋國泰醫院,新北市板橋區忠孝路5，7，9，11號1－3樓,0
256,1531020122,宏仁醫院,新北市三重區三和路2段186－196號,0
257,1531021165,三重中興醫院,新北市三重區中興北街21號,0
258,1531021174,祐民醫院,新北市三重區重新路2段2、6號，地下1層至地上9層,0
259,1531031269,瑞祥婦幼醫院,,0
260,1531031278,永和復康醫院,新北市永和區中和路575、577、579號1至4樓,0
261,1531040259,中祥醫院,新北市中和區中山路2段138號2－4樓140號及142號,0
262,1531041363,蕙生醫院,新北市中和區中山路2段551號地下1樓至地上1至6樓,0
263,1531041390,怡和醫院,新北市中和區連城路49號1至4樓,0
264,1531041407,祥顥醫院,新北市中和區景平路412、412之1號1至5樓,0
265,1531050077,同仁醫院,新北市新店區民權路89號,0
266,1531050086,宏慈療養院,新北市新店區安泰路157號1、2樓,0
267,1531051127,新北仁康醫院,,0
268,1531051163,豐榮醫院,新北市新店區安德街26巷3號B棟,0
269,1531051172,新北仁康醫院,新北市新店區安康路2段323號地上1至2樓B棟,0
270,1531060046,大順醫院,新北市新莊區中正路215號1－4樓,0
271,1531060073,新莊英仁醫院,新北市新莊區大觀街46－2號,0
272,1531060180,新泰綜合醫院,新北市新莊區新樹路176號,0
273,1531061230,益民醫院,新北市新莊區中港路127號1－4樓,0
274,1531071030,仁愛醫院,新北市樹林區文化街9號,0
275,1531080226,名恩療養院,新北市鶯歌區鶯桃路2段62號及64號1至4樓,0
276,1531091130,清福醫院,新北市三峽區介壽路1段286號2樓,0
277,1531100027,公祥醫院,新北市淡水區英專路21巷25、27號、中山路38、40號,0
278,1531100036,長青醫院,,0
279,1531101113,泓安醫院,新北市淡水區下圭柔山91巷2號1－4樓地下1樓,0
280,1531120038,瑞芳礦工醫院,新北市瑞芳區一坑路71之2號,0
281,1531130052,廣川醫院,新北市土城區裕民路274、276、278號,0
282,1531130105,仁安醫院,新北市土城區中央路1段62．64號,0
283,1531131139,元復醫院,新北市土城區中央路2段318－324號1－4樓,0
284,1531131157,恩樺醫院,新北市土城區中央路1段7－18號地下1樓、1樓、2樓,0
285,1531140049,全民醫院,,0
286,1531140058,全民醫院,新北市蘆洲區三民路5、7、9號（1）樓,0
287,1531210019,台安醫院,新北市三芝區楓子林路42－5號,0
288,1532010013,振生醫院,桃園市桃園區三民路二段288號,0
289,1532010120,聯新國際醫院桃新分院,桃園市桃園區復興路195號；桃園市南海街7號,0
290,1532011136,福太醫院,,0
291,1532011154,敏盛綜合醫院,桃園市桃園區經國路168號、三民路三段106號,0
292,1532011163,德仁醫院,桃園市桃園區桃鶯路245號,0
293,1532020180,新國民醫院,,0
294,1532020215,祐民醫院,桃園市中壢區五權里民族路二段180號,0
295,1532021285,承安醫院,桃園市中壢區延平路643號,0
296,1532021310,仁祥醫院,桃園市中壢區中美路13.15.17號1-6樓,0
297,1532021338,中壢長榮醫院,桃園市中壢區環中東路150號,0
298,1532021365,華揚醫院,桃園市中壢區中北路二段316號,0
299,1532021374,長慎醫院,桃園市中壢區中山東路二段525號1─2樓,0
300,1532021383,懷寧醫院,桃園市中壢區志廣路119號及正光街229號1樓,0
301,1532021392,中美醫院,桃園市中壢區中美路95號1－3樓(含1樓夾層),0
302,1532040039,天成醫院,桃園市楊梅區新成路196號、中山北路一段356號,0
303,1532040066,怡仁綜合醫院,桃園市楊梅區楊新北路321巷30號,0
304,1532060031,居善醫院,桃園市大園區南港里大觀路910號,0
305,1532061065,大園敏盛醫院,桃園市大園區華中街2號,0
306,1532070019,大明醫院,桃園市龜山區龜山里萬壽路二段964號、966號,0
307,1532091081,龍潭敏盛醫院,桃園市龍潭區中豐路168號,0
308,1532100012,新永和醫院,桃園市平鎮區延平路一段81號,0
309,1532100049,聯新國際醫院,桃園市平鎮區廣泰路77號、延平路二段430巷115號,0
310,1532101091,陽明醫院,桃園市平鎮區延平路二段56號,0
311,1532101108,宋俊宏婦幼醫院,桃園市平鎮區民族路199號,0
312,1532101117,秉坤婦幼醫院,桃園市平鎮區延平路2段129號,0
313,1533030028,林醫院,新竹縣竹東鎮東林路76號,0
314,1533030046,竹信醫院,新竹縣竹東鎮仁愛路196號,0
315,1533050039,東元綜合醫院,,0
316,1533051063,大安醫院,新竹縣竹北市博愛街318巷6號,0
317,1533051072,新仁醫院,新竹縣竹北市博愛街331號,0
318,1534050024,杏和醫院,宜蘭縣礁溪鄉礁溪路4段129號,0
319,1535010024,協和醫院,苗栗縣苗栗市中正路1367號,0
320,1535010051,大千綜合醫院,苗栗市大同路133號、信義路23號、恭敬路36號、信義街36號,0
321,1535010122,大川醫院,苗栗縣苗栗市中正路416號,0
322,1535031041,通霄光田醫院,苗栗縣通霄鎮中山路88號,0
323,1535040068,慈祐醫院,苗栗縣竹南鎮民治街17號,0
324,1535040086,大眾醫院,苗栗縣竹南鎮照南里光復路304號,0
325,1535051178,重光醫院,苗栗縣頭份市中華路1037、1039、1041、1043號,0
326,1535051196,崇仁醫院,苗栗縣頭份市東興路110號1、2樓,0
327,1535081078,大順醫院,苗栗縣大湖鄉中正路48之5號,0
328,1536010046,豐安醫院,臺中市豐原區中正路115號,0
329,1536010055,福平醫院,,0
330,1536011276,新惠生醫院,臺中市豐原區圓環北路一段319號,0
331,1536011294,祥恩醫院,臺中市豐原區中興路35號,0
332,1536040535,陽光精神科醫院,臺中市清水區大楊南街98號,0
333,1536040553,清濱醫院,臺中市清水區港埠路4段195號,0
334,1536060037,明德醫院,臺中市梧棲區中正里仁美街33巷50號,0
335,1536061114,忠港醫院,臺中市梧棲區文化里中興路49號,0
336,1536100081,清泉醫院,臺中市大雅區三和里雅潭路四段80號,0
337,1536120010,清海醫院,臺中市石岡區金星里石岡街下坑巷41–2號,0
338,1536151042,烏日澄清醫院,臺中市烏日區前竹里光明路419號,0
339,1536180061,霧峰澄清醫院,,0
340,1536181139,本堂澄清醫院,臺中市霧峰區中正路718號,0
341,1536181148,泰安醫院,,0
342,1536190067,太平澄清醫院,,0
343,1536190076,賢德醫院,臺中市太平區宜昌路420號,0
344,1536200022,達明眼科醫院,臺中市大里區中興路二段490號,0
345,1536201065,新菩提醫院,臺中市大里區中興路2段621號,0
346,1537010040,信生醫院,彰化縣彰化市民生里三民路312號,0
347,1537010111,漢銘醫院,,0
