id;hospital_id;name;address;branch
32;0145010019;衛生福利部花蓮醫院;花蓮縣花蓮市中正路６００號;6
33;0145030020;衛生福利部玉里醫院;花蓮縣玉里鎮中華路４４８號;6
34;0145080011;衛生福利部花蓮醫院豐濱原住民分院;花蓮縣豐濱鄉豐濱村光豐路４１號;6
35;0146010013;衛生福利部台東醫院;台東縣台東市五權街１號;6
36;0146020519;衛生福利部臺東醫院成功分院門診部;台東縣成功鎮中山東路３２號;6
37;0146020537;衛生福利部臺東醫院成功分院;臺東縣成功鎮中山東路３２號;6
38;0190030516;衛生福利部金門醫院;金門縣金湖鎮復興路２號;1
39;0211070012;基隆市立醫院;基隆市信義區東信路２８２號;1
40;0221010019;台南市立醫院;台南市東區崇德路６７０號;4
41;0291010010;連江縣立醫院;連江縣南竿鄉復興村２１７號;1
42;0401180014;國立臺灣大學醫學院附設醫院;台北市中正區中山南路７、８號；常德街１號;1
43;0401180023;國立臺灣大學醫學院附設醫院兒童醫院;台北市中正區中山南路８號;1
44;0401190010;國立臺灣大學醫學院附設醫院北護分院;台北市萬華區康定路３７號、台北市萬華區內江街８７號;1
45;0412040012;國立臺灣大學醫學院附設醫院新竹分院;新竹市北區金華里經國路一段442巷25號;2
46;0421040011;國立成功大學醫學院附設醫院;台南市北區勝利路１３８號;4
47;0431270012;國立臺灣大學醫學院附設醫院金山分院;新北市金山區五湖里南勢５１號;1
48;0433030016;國立臺灣大學醫學院附設醫院竹東分院;新竹縣竹東鎮至善路５２號;2
49;0434010518;國立陽明大學附設醫院;宜蘭縣宜蘭市新民路１５２號;1
50;0439010518;國立臺灣大學醫學院附設醫院雲林分院;雲林縣斗六市雲林路２段５７９號;4
51;0439010527;國立成功大學醫學院附設醫院斗六分院;雲林縣斗六市莊敬路３４５號;4
52;0501010019;三軍總醫院松山分院附設民眾診療服務處;台北市松山區健康路１３１號;1
53;0501110514;三軍總醫院附設民眾診療服務處;台北市內湖區成功路２段３２５號;1
54;0501160014;三軍總醫院北投分院附設民眾診療服務處;台北市北投區新民路６０號　中和街２５０號;1
55;0502030015;國軍高雄總醫院左營分院附設民眾診療服務處;高雄市左營區合群里軍校路５５３號;5
56;0502080015;國軍高雄總醫院附設民眾診療服務處;高雄市苓雅區建軍路５號;5
57;0511040010;三軍總醫院附設基隆民眾診療服務處;基隆市中正區正榮街１００號，仁愛區孝二路３９號;1
58;0512040014;國軍新竹地區醫院附設民眾診療服務處;新竹市北區武陵路３號;2
59;0517050010;國軍台中總醫院附設民眾診療服務處中清分院;台中市北區忠明路５００號;3
60;0532090029;國軍桃園總醫院附設民眾診療服務處;桃園市龍潭區中興里中興路１６８號;2
61;0536190011;國軍台中總醫院附設民眾診療服務處;台中市太平區中山路２段３４８號;3
62;0542020011;國軍高雄總醫院岡山分院附設民眾診療服務處;高雄市岡山區大義二路１號;5
63;0543010019;國軍高雄總醫院附設屏東民眾診療服務處;屏東縣屏東市大湖路５８巷２２號;5
64;0544010031;三軍總醫院澎湖分院附設民眾診療服務處;澎湖縣馬公市前寮里９０號;5
65;0545040515;國軍花蓮總醫院附設民眾診療服務處;花蓮縣新城鄉嘉里路１６３號;6
66;0601160016;臺北榮民總醫院;台北市北投區石牌路２段２０１號;1
67;0602030026;高雄榮民總醫院;高雄市左營區大中一路３８６號;5
68;0617060018;臺中榮民總醫院;台中市西屯區臺灣大道４段 １６５０號 ;3
69;0622020017;臺中榮民總醫院嘉義分院;嘉義市西區劉厝里世賢路２段６００號;4
70;0632010014;臺北榮民總醫院桃園分院;桃園市桃園區成功路三段１００號;2
71;0633030010;臺北榮民總醫院新竹分院;新竹縣竹東鎮中豐路１段８１號;2
72;0634030014;臺北榮民總醫院蘇澳分院;宜蘭縣蘇澳鎮蘇濱路１段３０１號;1
73;0634070018;臺北榮民總醫院員山分院;宜蘭縣員山鄉榮光路３８６號;1
74;0638020014;臺中榮民總醫院埔里分院;南投縣埔里鎮蜈蚣里榮光路１號;3
75;0640140012;臺中榮民總醫院灣橋分院;嘉義縣竹崎鄉灣橋村石麻園３８號;4
76;0641310018;高雄榮民總醫院臺南分院;臺南市永康區復興里復興路４２７號;4
77;0643130018;高雄榮民總醫院屏東分院;屏東縣內埔鄉龍潭村昭勝路安平一巷１號;5
78;0645020015;臺北榮民總醫院鳳林分院;花蓮縣鳳林鎮鳳信里中正路１段２號;6
79;0645030011;臺北榮民總醫院玉里分院;花蓮縣玉里鎮泰昌里新興街９１號;6
80;0646010013;臺北榮民總醫院臺東分院;台東縣台東市南榮里更生路１０００號;6
81;0701160518;臺北市立關渡醫院-委託臺北榮民總醫院經營;台北市北投區知行路２２５巷１２號;1
82;0717070516;法務部矯正署臺中監獄附設培德醫院;台中市南屯區培德路九號;3
83;0802070015;高雄市立中醫醫院;高雄市前金區中華三路６８號１－４樓部分樓層(新盛街入口);5
84;0901020013;中山醫療社團法人中山醫院;台北市大安區仁愛路４段１１２巷１１號;1
85;0902080013;阮綜合醫療社團法人阮綜合醫院;高雄市苓雅區成功一路162號.四維四路136號.166號.永昌街49號;5
86;0903260015;順天醫療社團法人順天醫院;臺中市北區三民路三段３３３號;3
87;0905320014;仁愛醫療社團法人仁愛醫院;臺南市東區北門路１段１０號及北門路１段３０巷１６號;4
88;0907030013;廣聖醫療社團法人廣聖醫院;高雄市旗山區中華路６１８號１-６樓;5
89;0907120012;燕巢靜和醫療社團法人燕巢靜和醫院;高雄市燕巢區深水路３之２０號１－５樓;5
90;0907320012;愛仁醫療社團法人愛仁醫院;高雄市三民區民族一路４５號１樓至４樓及４９．５１號１樓至４樓;5
91;0907350010;乃榮醫療社團法人乃榮醫院;高雄市苓雅區三多二路２２６.２２８號.地下１樓-５樓;5
92;0907370012;高雄市立旗津醫院〈委託阮綜合醫療社團法人阮綜合醫院經營〉;高雄市旗津區廟前路１之１號;5
93;0912040012;平和醫療社團法人和平醫院;新竹市北區和平路86-1號;2
94;0917050027;維新醫療社團法人台中維新醫院;台中市北區育德路１８５、１８７號;3
95;0917070029;林新醫療社團法人林新醫院;台中市南屯區惠中路３段３６號;3
96;0922020013;仁德醫療社團法人陳仁德醫院;嘉義市西區林森西路２８５號;4
97;0931010016;中英醫療社團法人中英醫院;新北市板橋區文化路１段１９６號１－４樓;1
98;0931010025;中英醫療社團法人板英醫院;新北市板橋區文化路１段２６７、２６９、２７１號１－４樓;1
99;0931060016;新仁醫療社團法人新仁醫院;新北市新莊區中正路３９５號１－５樓;1
100;0931090014;永聖醫療社團法人文化醫院;新北市三峽區介壽路１段１９９號;1
101;0932020016;宏其醫療社團法人宏其婦幼醫院;桃園市中壢區元化路223號;2
102;0932020025;天成醫療社團法人天晟醫院;桃園市中壢區延平路155號;2
103;0934060027;海天醫療社團法人海天醫院;宜蘭縣壯圍鄉古亭路２３－９號;1
104;0935020027;李綜合醫療社團法人苑裡李綜合醫院;苗栗縣苑裡鎮和平路168號、苗栗縣苑裡鎮中華路137號;2
105;0936030018;李綜合醫療社團法人大甲李綜合醫院;台中市大甲區八德街２號;3
106;0936050029;光田醫療社團法人光田綜合醫院;台中市沙鹿區沙田路１１７號;3
107;0936060016;童綜合醫療社團法人童綜合醫院;臺中市梧棲區臺灣大道八段６９９號;3
108;0937010019;秀傳醫療社團法人秀傳紀念醫院;彰化縣彰化市南瑤里中山路１段５４２號;3
109;0937030012;道周醫療社團法人道周醫院;彰化縣和美鎮和光路１８０號、和善路１１８號;3
110;0937050014;伍倫醫療社團法人員榮醫院;彰化縣員林鎮中正路２０１號;3
111;0937050024;惠來醫療社團法人宏仁醫院;彰化縣員林鎮惠來街８９號;3
112;0938030016;佑民醫療社團法人佑民醫院;南投縣草屯鎮太平路一段２００號;3
113;0939010018;信安醫療社團法人信安醫院;雲林縣斗六市江厝里瓦厝路１５９號;4
114;0941010019;新興醫療社團法人新興醫院;臺南市新營區中興路１０號;4
115;0941310014;永達醫療社團法人永達醫院;臺南市永康區永大路二段１３２６號;4
116;0941310023;晉生醫療社團法人晉生慢性醫院;臺南市永康區中山南路９０２巷５號２樓及７號;4
117;0942020019;高雄市立岡山醫院（委託秀傳醫療社團法人經營）;高雄市岡山區壽天路１２號;5
118;0943010017;寶建醫療社團法人寶建醫院;屏東市空翔里中山路１２３號.屏東市自由路６５０－１號Ｂ１;5
119;0943010026;安和醫療社團法人安和醫院;屏東縣屏東市崇蘭里自由路５９８號;5
120;0943010035;優生醫療社團法人優生醫院;屏東縣屏東市華山里瑞光路三段１０３號;5
121;0943020013;安泰醫療社團法人潮州安泰醫院;屏東縣潮州鎮三星里四維路１６２號;5
122;0943030019;安泰醫療社團法人安泰醫院;屏東縣東港鎮興東里中正路一段２１０號;5
123;0943150016;皇安醫療社團法人小康醫院;屏東縣新埤鄉新埤村新華路文化巷１８之１號;5
124;0943160012;枋寮醫療社團法人枋寮醫院;屏東縣枋寮鄉安樂村中山路１３９號;5
125;1101010012;長庚醫療財團法人台北長庚紀念醫院;台北市松山區敦化北路１９９號;2
126;1101010021;基督復臨安息日會醫療財團法人臺安醫院;台北市松山區八德路２段４２４、４２６號;1
127;1101020018;國泰醫療財團法人國泰綜合醫院;台北市大安區仁愛路４段２８０號，２６６巷６號;1
128;1101020027;中心診所醫療財團法人中心綜合醫院;台北市大安區忠孝東路４段７７號;1
129;1101020036;宏恩醫療財團法人宏恩綜合醫院;台北市大安區仁愛路４段７１巷１號;1
130;1101100011;財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院;台北市中山區中山北路２段９２號;1
131;1101100020;財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕兒童醫院;台北市中山區中山北路２段９２號;1
132;1101110026;康寧醫療財團法人康寧醫院;台北市內湖區成功路５段４２０巷２６號;1
133;1101150011;新光醫療財團法人新光吳火獅紀念醫院;台北市士林區文昌路９５號及士商路５１號１至７樓５３、５５號;1
134;1101160017;振興醫療財團法人振興醫院;台北市北投區振興街４５號;1
135;1101160026;醫療財團法人辜公亮基金會和信治癌中心醫院;台北市北投區立德路１２５號;1
136;1102110011;高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）;高雄市小港區山明里山明路482號B1-10F;5
137;1105040016;台灣基督長老教會新樓醫療財團法人麻豆新樓醫院;臺南市麻豆區小埤里苓子林20號;4
138;1105050012;奇美醫療財團法人佳里奇美醫院;臺南市佳里區興化里６０６號;4
139;1107350015;天主教聖功醫療財團法人聖功醫院;高雄市苓雅區建國一路３５２號;5
140;1111060015;長庚醫療財團法人基隆長庚紀念醫院;基隆市安樂區麥金路２２２號基金一路２０８巷２００號;1
141;1112010519;財團法人馬偕紀念醫院新竹分院;新竹市東區光復路二段６９０號;2
142;1112010528;國泰醫療財團法人新竹國泰綜合醫院;新竹市東區福德里中華路二段678號及678號之1;2
143;1117010019;仁愛醫療財團法人台中仁愛醫院;台中市中區柳岸里柳川東路三段３６號;3
144;1121010018;台灣基督長老教會新樓醫療財團法人台南新樓醫院;台南市東區泉北里東門路１段５７號;4
145;1121020014;奇美醫療財團法人奇美醫院台南分院;台南市南區樹林街二段４４２號;4
146;1122010012;戴德森醫療財團法人嘉義基督教醫院;嘉義市東區中庄里忠孝路５３９號、６４２號、保健街１００號;4
147;1122010021;天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院;嘉義市東區大雅路二段５６５號;4
148;1131010011;醫療財團法人徐元智先生醫藥基金會亞東紀念醫院;新北市板橋區南雅南路２段２１號及高爾富路３００號１、２樓;1
149;1131050515;佛教慈濟醫療財團法人台北慈濟醫院;新北市新店區建國路２８９號;1
150;1131090019;行天宮醫療志業醫療財團法人恩主公醫院;新北市三峽區復興路３９９號、中山路１９８號;1
151;1131100010;財團法人基督長老教會馬偕紀念醫院淡水分院;新北市淡水區民生路４５號;1
152;1131110516;國泰醫療財團法人汐止國泰綜合醫院;新北市汐止區建成路５９巷２號地下４樓至地上１２樓;1
153;1132010024;沙爾德聖保祿修女會醫療財團法人聖保祿醫院;桃園市桃園區建新街１２３號;2
154;1132020011;財團法人景仁醫院;桃園縣中壢市中美路９５號;2
155;1132070011;長庚醫療財團法人林口長庚紀念醫院;桃園市龜山區公西里復興街5號、5之7號、文化一路15號;2
156;1132071036;長庚醫療財團法人桃園長庚紀念醫院;桃園市龜山區頂湖路123號（代表地址）;2
157;1133060019;天主教仁慈醫療財團法人仁慈醫院;新竹縣湖口鄉孝勢村忠孝路２９號;2
158;1134010022;財團法人蘭陽仁愛醫院;宜蘭縣宜蘭市中山路２段２６０號;1
159;1134070019;宜蘭普門醫療財團法人普門醫院;宜蘭縣員山鄉深溝村尚深路９１號;1
160;1135050020;財團法人為恭紀念醫院;苗栗縣頭份鎮東庄里仁愛路１１６號;2
161;1136090519;佛教慈濟醫療財團法人台中慈濟醫院;台中市潭子區豐興路１段６６號;3
162;1136200015;仁愛醫療財團法人大里仁愛醫院;台中市大里區東榮路４８３號;3
163;1137010024;彰化基督教醫療財團法人彰化基督教醫院;彰化縣彰化市南校街135號、中華路176號、旭光路235、320號;3
164;1137010042;彰化基督教醫療財團法人彰化基督教兒童醫院;彰化縣彰化市光南里１３鄰旭光路３２０號、南校街１３５號;3
165;1137020511;秀傳醫療財團法人彰濱秀傳紀念醫院;彰化縣鹿港鎮鹿工路６號、６－２號;3
166;1137020520;彰化基督教醫療財團法人鹿港基督教醫院;彰化縣鹿港鎮永安里中正路４８０號;3
167;1137020548;彰化基督教醫療財團法人鹿東基督教醫院;彰化縣鹿港鎮鹿東路２段８８８號;3
168;1137080017;彰化基督教醫療財團法人二林基督教醫院;彰化縣二林鎮南光里大成路一段５５８號;3
169;1138020015;埔基醫療財團法人埔里基督教醫院;南投縣埔里鎮愛蘭里鐵山路１號;3
170;1139030015;天主教若瑟醫療財團法人若瑟醫院;雲林縣虎尾鎮新生路７４號;4
171;1139040011;彰化基督教醫療財團法人雲林基督教醫院;雲林縣西螺鎮新豐里市場南路３７５號;4
172;1139130010;長庚醫療財團法人雲林長庚紀念醫院;雲林縣麥寮鄉中興村工業路１５００號;4
173;1140010510;長庚醫療財團法人嘉義長庚紀念醫院;嘉義縣朴子市仁和里嘉朴路西段６號、８號;4
174;1140030012;佛教慈濟醫療財團法人大林慈濟醫院;嘉義縣大林鎮平林里民生路２號;4
175;1141090512;奇美醫療財團法人柳營奇美醫院;臺南市柳營區太康里２０１號;4
176;1141310019;奇美醫療財團法人奇美醫院;臺南市永康區中華路９０１號;4
177;1142010518;高雄市立鳳山醫院（委託長庚醫療財團法人經營）;高雄市鳳山區經武路４２號;5
178;1142100017;長庚醫療財團法人高雄長庚紀念醫院;高雄市鳥松區大埤路１２３號;5
179;1142120001;義大醫療財團法人義大醫院;高雄市燕巢區角宿里義大路１號;5
180;1143010012;屏基醫療財團法人屏東基督教醫院;屏東縣屏東市華山里大連路６０號;5
181;1143040010;恆基醫療財團法人恆春基督教醫院;屏東縣恆春鎮山腳里恆西路２１號;5
182;1143130019;佑青醫療財團法人佑青醫院;屏東縣內埔鄉建興村建興路２１８巷１９號;5
183;1143150011;迦樂醫療財團法人迦樂醫院;屏東縣新埤鄉箕湖村進化路１２–２００號;5
184;1145010010;佛教慈濟醫療財團法人花蓮慈濟醫院;花蓮縣花蓮市中央路３段７０７號;6
185;1145010038;臺灣基督教門諾會醫療財團法人門諾醫院;花蓮市民權路４４號;6
186;1145030012;佛教慈濟醫療財團法人玉里慈濟醫院;花蓮縣玉里鎮民權街１－１號;6
187;1145060029;臺灣基督教門諾會醫療財團法人門諾醫院壽豐分院;花蓮縣壽豐鄉共和村魚池５２號;6
188;1146010014;馬偕紀念醫院台東分院;台東縣台東市長沙街３０３巷１號;6
189;1146010032;東基醫療財團法人台東基督教醫院;台東縣台東市開封街３５０號;6
190;1146010041;天主教花蓮教區醫療財團法人台東聖母醫院;臺東縣台東市民族里２１鄰杭州街２號;6
191;1146030516;佛教慈濟醫療財團法人關山慈濟醫院;台東縣關山鎮和平路１２５－５號;6
192;1202080010;財團法人天主教聖功醫院;高雄市苓雅區民主里建國一路３５２號;5
193;1202080029;信義醫療財團法人高雄基督教醫院;高雄市苓雅區華新街８６號;5
194;1231030015;天主教耕莘醫療財團法人永和耕莘醫院;新北市永和區中興街８０號、新北市永和區中興街５２巷１弄２８號;1
195;1231050017;天主教耕莘醫療財團法人耕莘醫院;新北市新店區中正路３６２號;1
196;1232010026;財團法人天主教聖保祿修女會醫院;桃園市建新街１２３號;2
197;1234020011;財團法人天主教靈醫會羅東聖母醫院;宜蘭縣羅東鎮中正南路１６０號;1
198;1239020011;天主教福安醫院;雲林縣斗南鎮北銘里文昌路１１０號;4
199;1240030514;佛教慈濟醫療財團法人大林慈濟醫院;嘉義縣大林鎮平林里民生路２號;4
200;1244010018;財團法人天主教靈醫會惠民醫院;澎湖縣馬公市光復里樹德路１４號;5
201;1301110511;中國醫藥大學附設醫院臺北分院;台北市內湖區內湖路２段３６０號;1
202;1301170017;臺北醫學大學附設醫院;台北市信義區吳興街２５２號;1
203;1301200010;臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理;台北市文山區興隆路３段１１１號;1
204;1302050014;財團法人私立高雄醫學大學附設中和紀念醫院;高雄市三民區十全一路１００號;5
205;1303260014;中國醫藥大學兒童醫院;臺中市北區育德路２號、學士路９５號、學士路２號;3
206;1305370013;臺南市立安南醫院－委託中國醫藥大學興建經營;臺南市安南區長和路二段６６號;4
207;1307370011;高雄市立旗津醫院(委託財團法人私立高雄醫學大學經營);高雄市旗津區旗港路３３號;5
208;1317020519;中國醫藥大學附設醫院台中東區分院;台中市東區自由路３段２９６號;3
209;1317040011;中山醫學大學附設醫院;台中市南區建國北路一段１１０號;3
210;1317040039;中山醫學大學附設醫院中興分院;台中市南區復興路２段１１號;3
211;1317050017;中國醫藥大學附設醫院;台中市北區育德路２號;3
212;1331040513;衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉;新北市中和區中正路２９１號;1
213;1336010015;中國醫藥大學附設醫院豐原分院;台中市豐原區中正路１９９號;3
214;1338030015;中國醫藥大學附設醫院草屯分院;南投縣草屯鎮平等街１４０號;3
215;1339060017;中國醫藥大學北港附設醫院;雲林縣北港鎮新街里新德路１２３號;4
216;1343030018;輔英科技大學附設醫院;屏東縣東港鎮興台里中山路５號;5
217;1401190011;財團法人台灣省私立台北仁濟院附設仁濟醫院;台北市萬華區廣州街２００．２４３號;1
218;1401190039;同仁院醫療財團法人萬華醫院;台北市萬華區中華路２段６０６巷６號;1
219;1411030013;醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院;基隆市暖暖區源遠路２９號;1
220;1412040022;財團法人台灣省私立桃園仁愛之家附設新竹新生醫院;新竹市北區興南里西門街120號;2
221;1417030017;財團法人台灣省私立台中仁愛之家附設靜和醫院;台中市西區吉龍里南屯路一段１５８號;3
222;1417080517;弘光科技大學附設老人醫院;台中市北屯區太原路三段１１４１號;3
223;1431060017;財團法人台灣省私立台北仁濟院附設新莊仁濟醫院;新北市新莊區中環路１段２８號;1
224;1434020015;財團法人羅許基金會羅東博愛醫院;宜蘭縣羅東鎮南昌街８１、８３號及站前南路６１、６３號;1
225;1435010013;財團法人臺灣省私立桃園仁愛之家附設苗栗新生醫院;苗栗縣苗栗市維新里新東街１１７號;2
226;1436020013;東勢區農會附設農民醫院;台中市東勢區南平里豐勢路２９７號;3
227;1441060010;財團法人台灣省私立台南仁愛之家附設精神療養院;臺南市新化區中山路２０號;4
228;1442060014;財團法人台灣省私立高雄仁愛之家附設慈惠醫院;高雄市大寮區後庄里鳳屏一路５０９號;5
229;1501010010;博仁綜合醫院;台北市松山區光復北路６６、６８號;1
230;1501010029;培靈醫院;台北市松山區八德路４段３５５號;1
231;1501010047;松山醫院;台北市松山區南京東路５段３２４號;1
232;1501021193;秀傳醫院;台北市大安區光復南路１１６巷１、３、５號１－４樓及地下１樓;1
233;1501100037;協和婦女醫院;台北市中山區松江路８５巷５號９３巷６號;1
234;1501100055;福全醫院;台北市中山區民權東路２段４８號;1
235;1501101141;泰安醫院;台北市中山區民權東路２段９２巷２－１號（地下１樓至地上６樓）;1
236;1501120020;資生堂醫院;台北市南港區新民街６４號;1
237;1501170039;仁康醫院;台北市信義區基隆路２段１３１－２４號;1
238;1501180035;郵政總局郵政醫院;台北市中正區福州街１４號;1
239;1501190031;西園醫院;台北市萬華區西園路２段１８５、１８７、１８９、２６６號;1
240;1501201020;景美醫院;台北市文山區羅斯福路６段２８０號;1
241;1502020056;聖明醫院;高雄市鼓山區忠正里鼓山三路５２號;5
242;1502020065;正大醫院;高雄市鼓山區鼓山三路１２８－９號;5
243;1502021071;三泰醫院;高雄市鼓山區光榮里九如四路１０３０號;5
244;1502031095;馨蕙馨醫院;高雄市左營區明誠二路五四一號;5
245;1502031102;柏仁醫院;高雄市左營區博愛二路三五０號（一樓至三樓）;5
246;1502040021;健仁醫院;高雄市楠梓區中陽里楠陽路１３６號;5
247;1502040076;顏威裕醫院;高雄市楠梓區秀昌里後昌路８２６號;5
248;1502041108;長春醫院;高雄市楠梓區右昌街３３１號１－５樓;5
249;1502041117;右昌聯合醫院;高雄市楠梓區軍校路９３０號Ｂ１至９樓;5
250;1502050045;德謙醫院;高雄市三民區九如二路１８號;5
251;1502050152;南山醫院;高雄市三民區建東里建國三路１５１號;5
252;1502050170;祐生醫院;高雄市三民區鳳北里建國三路６０號;5
253;1502050205;健生醫院;高雄市三民區九如二路６８號;5
254;1502050241;民族醫院;高雄市三民區民族一路８８０號;5
255;1502050296;文雄醫院;高雄市三民區察哈爾二街１３２號地下１層地上１至５層;5
256;1502051337;謝外科醫院;高雄市三民區河北一路３３０號;5
257;1502051364;全民醫院;高雄市三民區九如二路５０１－５０９號１－４Ｆ;5
258;1502051426;四季台安醫院;高雄市三民區聯興路１５７號，聯興路１４５巷１號１－３樓;5
259;1502051435;宏明醫院;高雄市三民區建國三路４１５號;5
260;1502060014;蕭志文醫院;高雄市新興區七賢一路１０２號;5
261;1502060041;靜和醫院;高雄市新興區民族二路１７８號;5
262;1502060112;原祿骨科醫院;高雄市新興區中正三路５２號;5
263;1502060149;惠仁醫院;高雄市新興區中山一路６７．６９號之２;5
264;1502061155;大千醫院;高雄市新興區中正三路１－１１號;5
265;1502061191;優生美地醫院;高雄市新興區七賢一路４２０號　地下一層，地上一至五層;5
266;1502061208;新華醫院;高雄市新興區七賢二路９７號地下１層，地上１至４層;5
267;1502070029;重仁骨科醫院;高雄市前金區北金里中華三路２４７號;5
268;1502070118;健新醫院;高雄市前金區七賢二路２９５號;5
269;1502071268;聖和醫院;高雄市前金區青年二路六號一至四樓;5
270;1502081175;邱外科醫院;高雄市苓雅區成功一路１３７號１－６樓;5
271;1502090138;二聖醫院;高雄巿前鎮區竹東里二聖一路７１號;5
272;1502090209;吳昆哲婦產小兒科醫院;高雄市前鎮區興東里民權二路４３０號;5
273;1502091297;佳欣婦幼醫院;高雄市前鎮區三多三路１４９號１–１０樓;5
274;1502091313;正薪醫院;高雄市前鎮區一心一路233號1-3樓;5
275;1502091340;瑞祥醫院;高雄市前鎮區班超路９２號地下１樓，地上１－７樓;5
276;1502110064;安泰醫院;高雄市小港區沿海一路２２１號;5
277;1502111089;戴銘浚婦兒醫院;高雄市小港區宏平路６６１號１至７樓;5
278;1502111098;臨海醫院;高雄市小港區沿海一路店鎮里四六一號一至七樓;5
279;1503010018;惠盛醫院;臺中市豐原區中正路２６８號;3
280;1503030010;順安醫院;臺中市大甲區光明路６號;3
281;1503030029;美德醫院;臺中市大甲區幸福里５鄰長安路２０號;3
282;1503030038;美德醫院;臺中市大甲區幸福里長安路２０號;3
283;1503250012;宏恩醫院龍安分院;臺中市南區德富路１４５巷２號;3
284;1503290016;澄清復健醫院;臺中市北屯區太原路３段１１４２號;3
285;1505340019;大安婦幼醫院;臺南市中西區金華路三段１６７號１、２、３、４樓;4
286;1505350015;陳澤彥婦產科醫院;臺南市北區中華北路二段１０１號１、２、３樓;4
287;1507010014;新高鳳醫院;高雄市鳳山區光遠路３６０號１－７樓;5
288;1507290012;生安婦產小兒科醫院;高雄市鼓山區美術東二路１７７號Ｂ２－１１Ｆ;5
289;1507300013;博正醫院;高雄市左營區博愛二路１００號地下１樓至５樓;5
290;1507320015;新高醫院;高雄市三民區莊敬路２８８號１-９樓;5
291;1507330011;七賢脊椎外科醫院;高雄市新興區七賢一路４２０號Ｂ１－８樓;5
292;1507340017;中正骨科醫院;高雄市前金區中正四路１００號地下１樓，地上１３樓;5
293;1507340026;上琳醫院;高雄市前金區自強一路６７號B１-７樓;5
294;1507350013;聖和醫院;高雄市前金區青年二路６號１－４樓;5
295;1511010068;新昆明醫院;基隆市中正區中正路３０號;1
296;1511011092;維德醫院;基隆市中正區調和街２１０號;1
297;1511060022;南光神經精神科醫院;基隆市安樂區基金一路９１號;1
298;1511060040;暘基醫院;基隆市安樂區基金一路１２９巷８號地下１、地下２及１至５樓;1
299;1512011185;南門綜合醫院;新竹市東區林森路２０號;2
300;1512040051;新中興醫院;新竹市興南街４３號;2
301;1517011103;第一醫院;台中市中區民族路一八四號;3
302;1517011112;澄清綜合醫院;台中市中區平等街１３９號;3
